lat,lon,time,pitch,roll,yaw,pitch_rate,roll_rate,yaw_rate,kd_gain,kp_gain,ki_gain,ground_speed,altitude,heading,pitch_setpoint,roll_setpoint,heading_setpoint,throttle_setpoint,flap_setpoint,altitude_setpoint,int_pitch_setpoint,int_roll_setpoint,int_yaw_setpoint,lastCommandSent,errorCodes,cameraStatus,waypointIndex,editing_gain,gpsStatus,batteryLevel,waypointCount,airspeed
43.5313133335, -80.57764333368686, 214222.203125, 8.062479019165039, -23.249805450439453, -45.13168716430664, 0.10908601433038712, 0.43470433354377747, -0.626023530960083, 20.149999618530273, 5.0, 0.0, 7.611111164093018, 80.0, 326, 349, -1026, 10, -84, 100, 0, 18338, -30035, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 1)
43.5313233335, -80.57765500035651, 214222.40625, 8.82158374786377, -19.733705520629883, -52.8294792175293, 0.20153731107711792, 0.36846014857292175, -0.48550495505332947, 20.149999618530273, 5.0, 0.0, 7.652777671813965, 79.5625, 319, 349, -1027, 11, -84, 100, 0, 18278, -30074, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 51)
43.5313333335, -80.5776683337083, 214222.59375, 9.545633316040039, -15.985526084899902, -58.5870246887207, 0.0018602698110044003, 0.48556041717529297, -0.3951821029186249, 20.149999618530273, 5.0, 0.0, 7.641666889190674, 79.5625, 312, 350, -1027, 11, -84, 100, 0, 18267, -30071, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5313450002, -80.57769000037564, 214222.90625, 10.109260559082031, -8.946627616882324, -62.67487716674805, 0.005521656014025211, 0.7993872165679932, -0.257875919342041, 20.149999618530273, 5.0, 0.0, 7.544444561004639, 79.5625, 301, 352, -1026, 11, -82, 100, 0, 18196, -30035, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 50)
43.5313516668, -80.57770666704309, 214223.09375, 11.718814849853516, -2.038877010345459, -65.39532470703125, 0.3080005943775177, 0.3630690276622772, -0.10569210350513458, 20.149999618530273, 5.0, 0.0, 7.55555534362793, 79.5625, 296, 350, -1016, 12, -82, 100, 0, 17985, -29748, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 1)
43.5313566668, -80.57772500037487, 214223.296875, 14.757928848266602, 3.024226665496826, -66.0245132446289, 0.4497830271720886, 0.4060775637626648, -0.010024191811680794, 20.149999618530273, 5.0, 0.0, 7.597222328186035, 79.5625, 293, -350, -98, 12, -78, 100, 0, -17861, -2869, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5313633335, -80.57775166704754, 214223.59375, 20.864580154418945, 6.783595085144043, -64.75917053222656, 0.4512089788913727, 0.14657360315322876, 0.20776765048503876, 20.149999618530273, 5.0, 0.0, 7.619444370269775, 79.625, 287, 1, -96, 13, -77, 100, 0, 176, -2827, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 1)
43.5313666668, -80.57777000037579, 214223.796875, 22.03704833984375, 7.819662094116211, -62.1331901550293, -0.12170189619064331, -0.20954449474811554, 0.25568127632141113, 20.149999618530273, 5.0, 0.0, 7.633333206176758, 79.625, 281, 350, -88, 13, -79, 100, 0, 18105, -2591, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 1)
43.5313683335, -80.5777883337117, 214224.0, 16.999990463256836, 5.515690326690674, -60.082157135009766, -0.43603330850601196, -0.3146585524082184, 0.0851263552904129, 20.149999618530273, 5.0, 0.0, 8.133333206176758, 79.625, 273, 350, -86, 14, -79, 100, 0, 18041, -2531, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 0)
43.5313700002, -80.57781833371737, 214224.296875, 13.249420166015625, 1.1751164197921753, -58.42748260498047, -0.157361701130867, -0.3998938500881195, -0.001910477876663208, 20.149999618530273, 5.0, 0.0, 8.186111450195312, 79.625, 270, 1, -90, 14, -78, 100, 0, 82, -2655, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 1)
43.5313683335, -80.57784000040216, 214224.5, 13.999124526977539, -0.5018144249916077, -58.708580017089844, 0.14237406849861145, 0.18086397647857666, -0.13843154907226562, 20.149999618530273, 5.0, 0.0, 8.19444465637207, 79.5625, 267, -1, -100, 15, -78, 100, 0, -70, -2951, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 0)
43.5313666668, -80.57787000040383, 214224.796875, 17.456262588500977, 0.8068665862083435, -62.34177780151367, 0.08655234426259995, 0.17172649502754211, -0.3568352162837982, 20.149999618530273, 5.0, 0.0, 8.119444847106934, 79.5625, 262, -349, -100, 15, -76, 100, 0, -17911, -2942, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 50)
43.5313650002, -80.57788833373586, 214225.0, 17.379743576049805, 1.0039199590682983, -67.36743927001953, -0.08662156015634537, -0.017126403748989105, -0.39200180768966675, 20.149999618530273, 5.0, 0.0, 8.08055591583252, 79.5625, 260, 0, -1016, 16, -75, 100, 0, -20, -29754, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 1)
43.5313616668, -80.57790833373825, 214225.203125, 14.521951675415039, -2.660737991333008, -72.57908630371094, -0.0448426827788353, -0.16667120158672333, -0.24806734919548035, 20.149999618530273, 5.0, 0.0, 8.094444274902344, 79.5625, 258, 1, -1016, 17, -75, 100, 0, 96, -29739, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 1)
43.5313566668, -80.57793833373628, 214225.5, 13.63930606842041, -4.131864070892334, -75.900146484375, -0.010410113260149956, 0.11607284098863602, -0.23645494878292084, 20.149999618530273, 5.0, 0.0, 8.127778053283691, 79.6875, 257, 0, -1018, 17, -74, 100, 0, 78, -29784, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 50)
43.5313533335, -80.57795833373869, 214225.703125, 14.416805267333984, -0.08514068275690079, -78.11568450927734, 0.05229755491018295, 0.5361542105674744, -0.15584880113601685, 20.149999618530273, 5.0, 0.0, 8.119444847106934, 79.6875, 254, 0, -1019, 18, -73, 100, 0, -26, -29817, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 51)
43.5313500002, -80.57797666707484, 214225.90625, 15.244651794433594, 4.949437618255615, -79.4493408203125, 0.1153315007686615, 0.1321893036365509, -0.07023955136537552, 20.149999618530273, 5.0, 0.0, 8.058333396911621, 79.6875, 253, -350, -97, 19, -72, 100, 0, -17857, -2860, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5313433335, -80.57800500036731, 214226.203125, 15.486522674560547, 5.892240524291992, -79.5375747680664, 0.050755105912685394, -0.07946152985095978, 0.0340321883559227, 20.149999618530273, 5.0, 0.0, 7.969444274902344, 79.6875, 252, -350, -96, 19, -71, 100, 0, -17847, -2830, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 51)
43.5313383335, -80.57802333370152, 214226.40625, 15.131306648254395, 3.905802011489868, -77.77897644042969, -0.039893828332424164, -0.2842738926410675, 0.17939022183418274, 20.149999618530273, 5.0, 0.0, 7.922222137451172, 81.0625, 250, 0, -96, 20, -70, 100, 0, 98, -2830, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5313333335, -80.57804166703524, 214226.59375, 12.39495849609375, -0.6769506335258484, -76.07002258300781, -0.10861986875534058, -0.4883880019187927, 0.15232431888580322, 20.149999618530273, 5.0, 0.0, 7.913888931274414, 81.0625, 247, 0, -95, 21, -70, 100, 0, -26, -2800, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5313266669, -80.5780600003675, 214226.796875, 11.006688117980957, -6.3137383460998535, -75.40697479248047, 0.022528113797307014, -0.3848786950111389, 0.06396486610174179, 20.149999618530273, 5.0, 0.0, 8.01388931274414, 81.0625, 246, -1, -94, 21, -69, 100, 0, 64, -2760, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5313183335, -80.57808666704004, 214227.09375, 11.116403579711914, -9.388349533081055, -76.02606964111328, 0.11017310619354248, 0.08315196633338928, -0.051510218530893326, 20.149999618530273, 5.0, 0.0, 7.952777862548828, 81.0625, 245, -350, -100, 22, -69, 100, 0, -17786, -2942, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 51)
43.5313116669, -80.57810500036818, 214227.296875, 10.615068435668945, -7.122694969177246, -78.52228546142578, -0.1265731304883957, 0.3398197889328003, -0.29796361923217773, 20.149999618530273, 5.0, 0.0, 7.936110973358154, 81.0625, 244, -1, -1015, 23, -68, 100, 0, 64, -29718, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 1)
43.5313033335, -80.57813166703757, 214227.5, 9.466721534729004, -2.8269689083099365, -81.72038269042969, 0.045443642884492874, 0.32225877046585083, -0.23111438751220703, 20.149999618530273, 5.0, 0.0, 7.905555725097656, 81.1875, 242, 0, -1017, 23, -68, 100, 0, -6, -29760, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5312966669, -80.57814833370698, 214227.796875, 8.440973281860352, 0.722117006778717, -85.38765716552734, -0.050128113478422165, 0.29228901863098145, -0.231453999876976, 20.149999618530273, 5.0, 0.0, 7.913888931274414, 81.1875, 240, -1, -100, 24, -68, 100, 0, -62, -2927, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5312883335, -80.57816500037637, 214228.0, 5.846057891845703, 2.178227424621582, -89.32366180419922, -0.2943160831928253, -0.0030367905274033546, -0.25560417771339417, 20.149999618530273, 5.0, 0.0, 8.016666412353516, 81.1875, 237, -1, -99, 25, -68, 100, 0, -12, -2920, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5312766669, -80.57819000033342, 214228.296875, 3.1520583629608154, 1.513192892074585, -91.32795715332031, -0.018777070567011833, -0.17127454280853271, -0.06475851684808731, 20.149999618530273, 5.0, 0.0, 8.23888874053955, 81.1875, 234, -350, -96, 25, -66, 100, 0, -17901, -2827, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5312666669, -80.57820666700087, 214228.5, 2.401082754135132, -3.008141040802002, -91.71491241455078, -0.04781587794423103, -0.46984753012657166, 0.011233042925596237, 20.149999618530273, 5.0, 0.0, 8.288888931274414, 79.4375, 233, -350, -95, 26, -67, 100, 0, -17883, -2791, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5312583335, -80.57822333366639, 214228.703125, -0.28608834743499756, -11.85029125213623, -92.40230560302734, -0.18757402896881104, -0.787530779838562, -0.08670298010110855, 20.149999618530273, 5.0, 0.0, 8.51111125946045, 79.4375, 232, -352, -96, 27, -66, 100, 0, -17808, -2836, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5312433335, -80.57824833366904, 214229.0, -1.500167965888977, -23.16657829284668, -93.62679290771484, 0.03949803113937378, -0.5493152737617493, -0.20561030507087708, 20.149999618530273, 5.0, 0.0, 8.672222137451172, 79.4375, 228, -351, -98, 28, -67, 100, 0, -17528, -2887, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 51)
43.5312333335, -80.57826333367169, 214229.203125, -2.6670033931732178, -26.99558448791504, -97.8576431274414, 0.12684723734855652, -0.06441809982061386, -0.46926432847976685, 20.149999618530273, 5.0, 0.0, 8.73888874053955, 79.4375, 228, -1, -1017, 29, -67, 100, 0, 428, -29778, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 1)
43.5312216669, -80.57828000033332, 214229.40625, -4.7787628173828125, -27.118486404418945, -105.5740966796875, 0.11487311124801636, -0.05081051588058472, -0.6918620467185974, 20.149999618530273, 5.0, 0.0, 8.797222137451172, 76.625, 228, 350, -98, 29, -67, 100, 0, 18501, -2896, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.531205, -80.57830333367238, 214229.59375, -7.608633995056152, -28.031034469604492, -114.39362335205078, 0.09298247843980789, -0.22243307530879974, -0.6537678837776184, 20.149999618530273, 5.0, 0.0, 8.547222137451172, 76.625, 224, 1, -98, 30, -72, 100, 0, 614, -2896, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 1)
43.5311933335, -80.57831666700852, 214229.90625, -8.128798484802246, -26.538089752197266, -121.85954284667969, 0.25353261828422546, 0.15305310487747192, -0.3563283085823059, 20.149999618530273, 5.0, 0.0, 8.641666412353516, 76.625, 221, 0, -101, 31, -72, 100, 0, 538, -2957, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5311800002, -80.57832833367478, 214230.09375, -5.162164688110352, -24.301345825195312, -126.14691925048828, 0.45072031021118164, 0.15234075486660004, -0.08905644714832306, 20.149999618530273, 5.0, 0.0, 8.997221946716309, 76.625, 218, 350, -99, 32, -73, 100, 0, 18415, -2917, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5311650002, -80.57833999980114, 214230.296875, -1.1275473833084106, -19.356033325195312, -128.33770751953125, 0.2342843860387802, 0.4663349688053131, -0.0863177627325058, 20.149999618530273, 5.0, 0.0, 10.100000381469727, 75.125, 215, 351, -1018, 33, -73, 100, 0, 18370, -29787, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5311383335, -80.57835333313535, 214230.59375, 2.0187923908233643, -11.471537590026855, -131.09222412109375, 0.25647586584091187, 0.6480753421783447, -0.19418193399906158, 20.149999618530273, 5.0, 0.0, 10.975000381469727, 75.125, 212, 352, -1023, 34, -73, 100, 0, 18272, -29935, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5310650002, -80.57837166646932, 214231.296875, 8.976755142211914, -1.5199832916259766, -135.41677856445312, 0.113838791847229, -0.04411332681775093, 0.19072534143924713, 20.149999618530273, 5.0, 0.0, 12.70555591583252, 75.125, 200, 352, -96, 38, -74, 100, 0, 18072, -2827, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5310416668, -80.57837499980232, 214231.5, 11.305001258850098, 1.4021891355514526, -133.8263702392578, 0.1435914933681488, 0.31956326961517334, 0.008769880048930645, 20.149999618530273, 5.0, 0.0, 13.30555534362793, 72.625, 182, 352, -96, 39, -72, 100, 0, 18076, -2824, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 1)
43.5310050002, -80.57837499980232, 214231.796875, 13.352289199829102, 6.035444736480713, -134.05111694335938, 0.08179125934839249, 0.19180820882320404, -0.06861615926027298, 20.149999618530273, 5.0, 0.0, 13.54444408416748, 72.625, 180, 352, -94, 40, -72, 100, 0, 18182, -2751, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 1)
43.5309800002, -80.57837499980232, 214232.0, 14.396573066711426, 5.371018886566162, -134.99008178710938, 0.006287867669016123, -0.24087107181549072, -0.1282372623682022, 20.149999618530273, 5.0, 0.0, 13.852777481079102, 72.625, 179, 352, -92, 42, -72, 100, 0, 18160, -2706, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 50)
43.5309566668, -80.57837499980232, 214232.203125, 14.345536231994629, 0.8695732951164246, -135.8640594482422, -0.022314339876174927, -0.26884883642196655, -0.03720138594508171, 20.149999618530273, 5.0, 0.0, 13.847222328186035, 72.625, 178, 352, -90, 44, -76, 100, 0, 18070, -2637, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 1)
43.5309216668, -80.57837333313607, 214232.5, 12.968685150146484, -1.57902991771698, -134.4461212158203, -0.043963488191366196, -0.15554483234882355, 0.1813335418701172, 20.149999618530273, 5.0, 0.0, 13.397222518920898, 74.0, 178, 353, -89, 45, -76, 100, 0, 18128, -2621, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5308983335, -80.57837499980232, 214232.703125, 10.922600746154785, -2.0309035778045654, -132.51177978515625, -0.18408499658107758, -0.10593914985656738, 0.1685112863779068, 20.149999618530273, 5.0, 0.0, 13.186111450195312, 74.0, 177, 356, -91, 48, -75, 100, 0, 18279, -2691, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 1)
43.5308616668, -80.57837833313582, 214232.90625, 6.83536958694458, -1.3994032144546509, -131.73097229003906, -0.21194985508918762, 0.015960201621055603, 0.0474640429019928, 20.149999618530273, 5.0, 0.0, 12.699999809265137, 74.0, 176, 355, -94, 49, -77, 100, 0, 18217, -2775, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5308366668, -80.57837833313582, 214233.203125, 3.037426233291626, 0.3368240296840668, -133.02066040039062, -0.2592352330684662, 0.18634207546710968, -0.20085258781909943, 20.149999618530273, 5.0, 0.0, 12.550000190734863, 74.0, 176, 353, -97, 51, -78, 100, 0, 18080, -2842, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5308133335, -80.57837833313582, 214233.40625, 2.251570701599121, 3.8437771797180176, -134.82492065429688, -0.022789109498262405, 0.3123444616794586, -0.17350636422634125, 20.149999618530273, 5.0, 0.0, 12.505555152893066, 75.0, 176, 350, -97, 54, -77, 100, 0, 18025, -2866, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5307900002, -80.57837833313582, 214233.59375, 3.81095290184021, 3.979969024658203, -137.1922607421875, 0.06582812964916229, -0.053050994873046875, -0.20256169140338898, 20.149999618530273, 5.0, 0.0, 12.447221755981445, 75.0, 176, 352, -96, 56, -78, 100, 0, 18108, -2836, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5307566669, -80.57837833313582, 214233.90625, 3.4203271865844727, 1.9356539249420166, -138.43797302246094, 0.055969249457120895, -0.2477128505706787, 0.012351369485259056, 20.149999618530273, 5.0, 0.0, 12.297222137451172, 75.0, 176, 352, -93, 58, -77, 100, 0, 18046, -2736, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5307333335, -80.57837999980256, 214234.09375, 2.13535213470459, -2.635014533996582, -137.47181701660156, -0.19424094259738922, -0.2339174449443817, 0.1270366609096527, 20.149999618530273, 5.0, 0.0, 12.266666412353516, 75.0, 177, 352, -93, 60, -76, 100, 0, 18066, -2742, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 38)
43.5307100002, -80.57837999980256, 214234.296875, 1.6569687128067017, 0.015138505026698112, -133.74420166015625, 0.003325614146888256, 0.37636682391166687, 0.24121062457561493, 20.149999618530273, 5.0, 0.0, 12.247221946716309, 73.5, 177, 352, -96, 64, -75, 100, 0, 18052, -2836, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5306766669, -80.57837999980256, 214234.59375, 1.550560712814331, 3.6588475704193115, -132.0384521484375, -0.07730364799499512, 0.219984233379364, -0.044878557324409485, 20.149999618530273, 5.0, 0.0, 12.219444274902344, 73.5, 177, 352, -97, 66, -75, 100, 0, 18110, -2857, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5306516669, -80.57837833313582, 214234.796875, 1.5540317296981812, 6.2859110832214355, -133.117431640625, -0.07326775789260864, 0.2537253201007843, -0.13526175916194916, 20.149999618530273, 5.0, 0.0, 12.436111450195312, 73.5, 176, 352, -96, 70, -75, 100, 0, 18156, -2821, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5306283335, -80.57837833313582, 214235.0, 1.9725273847579956, 8.083703994750977, -134.6889190673828, 0.04134667292237282, 0.06889332830905914, -0.11006097495555878, 20.149999618530273, 5.0, 0.0, 12.558333396911621, 73.5, 176, 352, -96, 72, -75, 100, 0, 18186, -2836, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5305933335, -80.57837666646907, 214235.296875, 2.9248178005218506, 9.937712669372559, -134.78326416015625, 0.15371933579444885, 0.21215081214904785, 0.10545714199542999, 20.149999618530273, 5.0, 0.0, 12.811111450195312, 73.5, 176, 351, -96, 75, -75, 100, 0, 18192, -2830, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5305700002, -80.57837499980232, 214235.5, 3.4587836265563965, 11.67136287689209, -132.89295959472656, 0.10708077996969223, 0.1252373903989792, 0.18164442479610443, 20.149999618530273, 5.0, 0.0, 12.875, 72.3125, 176, 352, -97, 79, -76, 100, 0, 18246, -2842, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5305316669, -80.57837666646907, 214235.796875, 3.9421117305755615, 11.56290340423584, -130.09893798828125, 0.06294559687376022, 0.11693699657917023, 0.13480563461780548, 20.149999618530273, 5.0, 0.0, 13.038888931274414, 72.3125, 178, 352, -96, 82, -76, 100, 0, 18254, -2827, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5305050002, -80.57837999980256, 214236.0, 4.804690361022949, 12.734989166259766, -127.55343627929688, 0.08192137628793716, 0.006242766976356506, 0.06499730795621872, 20.149999618530273, 5.0, 0.0, 13.48888874053955, 72.3125, 179, 352, -96, 87, -76, 100, 0, 18282, -2827, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 50)
43.5304800002, -80.57838333313508, 214236.203125, 4.549937725067139, 14.171977996826172, -127.24032592773438, 0.07806143909692764, 0.11438654363155365, 0.028406981378793716, 20.149999618530273, 5.0, 0.0, 13.652777671813965, 72.3125, 181, 352, -96, 89, -76, 100, 0, 18324, -2821, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5304416669, -80.57838833313484, 214236.40625, 4.68807315826416, 15.303750038146973, -126.90430450439453, 0.07893204689025879, 0.03334415704011917, 0.0661899521946907, 20.149999618530273, 5.0, 0.0, 13.755555152893066, 71.5, 182, 352, -96, 85, -76, 100, 0, 18352, -2830, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 0)
43.5304150002, -80.57839166646785, 214236.703125, 4.9253435134887695, 16.536806106567383, -124.55982971191406, -0.010012172162532806, 0.12367542088031769, 0.22935552895069122, 20.149999618530273, 5.0, 0.0, 13.86388874053955, 71.5, 183, 352, -94, 82, -76, 100, 0, 18362, -2754, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 0)
43.5303666669, -80.57839833313483, 214237.09375, 4.203595161437988, 21.656463623046875, -116.642578125, 0.12556546926498413, 0.22065462172031403, 0.23324467241764069, 20.149999618530273, 5.0, 0.0, 13.647222518920898, 71.5, 187, 352, -92, 75, -75, 100, 0, 18462, -2700, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 0)
43.5303316669, -80.578409999804, 214237.40625, 4.210952281951904, 23.923376083374023, -112.8181381225586, 0.17535196244716644, 0.13808365166187286, 0.2910871207714081, 20.149999618530273, 5.0, 0.0, 13.16944408416748, 71.5, 190, 352, -90, 72, -75, 100, 0, 18506, -2637, 0, 5200, 2064, 0, 156, 0, 25, 60, 0, 50)
43.5303083335, -80.57841666647388, 214237.59375, 3.3121559619903564, 23.816349029541016, -107.80309295654297, 0.1568223237991333, 0.02287326008081436, 0.4759598970413208, 20.149999618530273, 5.0, 0.0, 13.141666412353516, 71.5, 193, 3, -81, 69, -76, 100, 0, 615, -2395, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 1)
43.5302850002, -80.57842833301014, 214237.796875, 2.026320457458496, 22.247455596923828, -99.22016906738281, 0.07118288427591324, -0.2661403715610504, 0.5947113633155823, 20.149999618530273, 5.0, 0.0, 12.925000190734863, 71.5, 195, 352, -80, 66, -77, 100, 0, 18470, -2359, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 10)
43.5302550002, -80.57843999980201, 214238.09375, 0.31587904691696167, 17.91982078552246, -90.8780288696289, -0.044978756457567215, -0.38066497445106506, 0.5597177743911743, 20.149999618530273, 5.0, 0.0, 12.458333015441895, 71.5, 197, 352, -79, 65, -78, 100, 0, 18398, -2316, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 1)
43.5302350002, -80.57845333313817, 214238.296875, -0.8164776563644409, 10.34851360321045, -84.98241424560547, -0.06504996865987778, -0.6909437775611877, 0.31023314595222473, 20.149999618530273, 5.0, 0.0, 12.155555725097656, 70.4375, 201, 352, -78, 63, -78, 100, 0, 18258, -2310, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5302166669, -80.57846666647431, 214238.5, -0.2033093273639679, 0.3347139060497284, -82.38002014160156, 0.05786462873220444, -0.56196129322052, -0.02012309804558754, 20.149999618530273, 5.0, 0.0, 11.644444465637207, 70.4375, 208, 4, -78, 61, -78, 100, 0, 224, -2301, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5301883335, -80.57848833314347, 214238.796875, 1.3119102716445923, -7.406842231750488, -83.16529083251953, 0.05553505942225456, -0.5385497808456421, -0.18819144368171692, 20.149999618530273, 5.0, 0.0, 11.466666221618652, 70.4375, 212, 4, -79, 59, -77, 100, 0, 352, -2334, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 50)
43.5301700002, -80.57850333313084, 214239.0, 2.335839033126831, -13.92776107788086, -85.46580505371094, 0.06292875111103058, -0.4872083067893982, -0.22826877236366272, 20.149999618530273, 5.0, 0.0, 11.411110877990723, 70.4375, 216, 4, -80, 57, -77, 100, 0, 476, -2350, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5301500002, -80.57851833313167, 214239.203125, 2.9598090648651123, -20.89240264892578, -89.04283905029297, 0.2698107659816742, -0.48677459359169006, -0.2627700865268707, 20.149999618530273, 5.0, 0.0, 11.449999809265137, 70.4375, 219, 4, -80, 56, -78, 100, 0, 609, -2365, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 38)
43.5301250002, -80.57854499979877, 214239.5, 3.821565866470337, -26.352828979492188, -94.21662139892578, 0.34451454877853394, -0.591575026512146, -0.27156758308410645, 20.149999618530273, 5.0, 0.0, 11.497221946716309, 70.8125, 220, 3, -87, 55, -77, 100, 0, 687, -2555, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5301083335, -80.57856166646428, 214239.703125, 4.614945888519287, -36.8930778503418, -99.31817626953125, 0.29912513494491577, -0.811656653881073, -0.31739795207977295, 20.149999618530273, 5.0, 0.0, 11.527777671813965, 70.8125, 219, 2, -87, 54, -78, 100, 0, 832, -2570, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5300866669, -80.57858333313682, 214239.90625, 5.342781066894531, -44.677310943603516, -105.27617645263672, 0.2501845359802246, -0.2867063283920288, -0.3619069457054138, 20.149999618530273, 5.0, 0.0, 11.672222137451172, 70.8125, 215, 1, -89, 52, -78, 100, 0, 970, -2621, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5300550002, -80.57859666646982, 214240.203125, 4.5719804763793945, -46.55937957763672, -113.62240600585938, 0.5542747378349304, -0.10845465213060379, -0.5514559745788574, 20.149999618530273, 5.0, 0.0, 11.730555534362793, 70.8125, 212, 0, -99, 51, -82, 100, 0, 912, -2914, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5300333335, -80.57860833313121, 214240.40625, 1.9506175518035889, -46.44466018676758, -124.34722137451172, 0.5603432655334473, 0.026978138834238052, -0.682720959186554, 20.149999618530273, 5.0, 0.0, 11.783333778381348, 70.75, 207, 1, -1016, 49, -83, 100, 0, 994, -29745, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 39)
43.5300116669, -80.57861666646787, 214240.59375, -1.424194097518921, -45.851985931396484, -135.84915161132812, 0.4202161729335785, -0.02354033850133419, -0.7412943243980408, 20.149999618530273, 5.0, 0.0, 11.30555534362793, 70.75, 203, 0, -99, 48, -83, 100, 0, 944, -2911, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
43.5299833331, -80.57862666646737, 214240.90625, -3.061039924621582, -43.3432731628418, -146.3032989501953, 0.31275784969329834, 0.39563846588134766, -0.5754409432411194, 20.149999618530273, 5.0, 0.0, 10.908333778381348, 70.75, 197, 0, -100, 47, -80, 100, 0, 894, -2945, 0, 5200, 2064, 0, 156, 0, 26, 60, 0, 0)
