lat,lon,sys_time,time,pitch,roll,yaw,pitch_rate,roll_rate,yaw_rate,airspeed,altitude,ground_speed,heading,roll_rate_setpoint,roll_setpoint,pitch_rate_setpoint,pitch_setpoint,throttle_setpoint,roll_kd,roll_kp,pitch_kd,pitch_kp,yaw_kd,yaw_kp,path_checksum,last_command_sent0,last_command_sent1,last_command_sent2,last_command_sent3,internal_battery_voltage,external_battery_voltage,ch1in,ch2in,ch3in,ch4in,ch5in,ch6in,ch7in,ch8in,ch1out,ch2out,ch3out,ch4out,ch5out,ch6out,ch7out,ch8out,camera_status,yaw_rate_setpoint,heading_setpoint,altitude_setpoint,flap_setpoint,wireless_connection,autopilot_active,gps_status,waypoint_count,waypoint_index,path_following,roll_ki,pitch_ki,yaw_ki,heading_kd,heading_kp,heading_ki,altitude_kd,altitude_kp,altitude_ki,throttle_kd,throttle_kp,throttle_ki,flap_kd,flap_kp,flap_ki,path_gain,orbit_gain,autonomousLevel,startup_error_codes,startupSettings,probe_status,RSSI
43.530035,-80.57796167,830957,212521.0938,3.673480749,-33.72890472,-13.19562721,0.246337175,-0.062232435,-0.420524865,-0.915014684,22.6875,15.66388893,107,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4301,2,4302,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53002333,-80.577905,831477,212521.5938,3.680456161,-38.20770645,-20.44794655,0.436976671,-0.57706809,-0.541859865,-0.615014672,22.6875,15.55000019,105,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4301,2,4302,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53001833,-80.57786667,831981,212522.0938,3.046915531,-47.79264832,-29.04517555,0.327510118,-0.424315006,-0.512446642,-0.34500733,20.5625,14.93611145,100,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4301,2,4302,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53001667,-80.57781,832499,212522.7031,2.86224556,-50.76820755,-38.1512413,0.623576999,-0.320936978,-0.635251641,-0.629992723,20.5625,14.21944427,94,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4301,2,4302,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53002167,-80.57777333,833001,212523.2031,2.108148813,-48.31602478,-47.37959671,0.446979642,0.151975244,-0.664608717,-0.734985352,20.5625,13.66388893,82,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4301,2,4302,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53003167,-80.57773667,833001,212523.2031,1.657708049,-42.72603226,-56.49588013,0.513287008,0.32009393,-0.589917958,-0.734985352,20.5625,13.27777767,76,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4301,2,4302,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53004833,-80.57768667,833001,212523.2031,2.863616705,-39.1903801,-64.98069763,0.524830818,0.230549768,-0.457596183,-0.734985352,17.25,13.13055515,73,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4301,2,4302,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,45,-1024,-45,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53005833,-80.57767,833001,212523.2031,5.405469418,-34.27764893,-72.21121216,0.503717542,0.515537024,-0.272381723,-0.734985352,17.25,12.34444427,51,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4301,2,4302,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,45,-1024,-45,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53009167,-80.57762833,833511,212523.7031,6.759595871,-27.52174568,-76.7791214,0.157288328,0.512381375,-0.242974594,-0.509985387,17.25,12.40555573,44,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4301,2,4302,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,45,-1024,-45,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53011333,-80.57760333,834019,212524.2969,7.135410786,-21.21199608,-78.94890594,-0.06421347,0.410944104,-0.100352958,-0.900000036,17.25,12.03888893,36,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4301,2,4302,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,45,-1024,-45,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53014667,-80.57757667,834019,212524.2969,6.682282925,-16.1485405,-79.04612732,-0.078387409,0.530598998,-0.08330369,-0.900000036,14.875,12.04166698,29,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4301,2,4302,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,45,-1024,-45,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53017167,-80.57756167,834544,212524.7969,5.811113358,-6.757705212,-78.02081299,-0.043492541,0.578559399,0.098598234,-0.675000012,14.875,12.20277786,22,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4301,2,4302,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,45,-1024,-45,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53019667,-80.57754833,835058,212525.2969,6.010489464,0.484156877,-76.94955444,0.132297918,0.322032005,0.050237417,-1.170007348,14.875,12.45833302,20,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4301,2,4302,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,45,-1024,-45,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53022167,-80.57753667,835058,212525.2969,9.339200974,3.090072155,-76.45815277,0.410586804,-0.161568522,0.037555538,-1.170007348,14.875,12.45833302,20,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,0,4301,2,4302,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,45,-1024,-45,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53022167,-80.57753667,835058,212525.2969,15.76271629,-3.336213827,-73.9001236,0.488614649,-0.764402688,0.33103618,-1.170007348,14.875,13.35833359,13,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,0,4301,2,4302,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,45,-1024,-45,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53030333,-80.57751,835574,212525.9063,19.08632088,-10.2691431,-70.83362579,-0.000165313,-0.449774265,0.235147789,-1.034985423,10.6875,13.60277748,12,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,0,4301,2,4302,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,45,-1024,-45,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53032833,-80.57750333,836083,212526.4063,16.01589203,-14.11603451,-71.33807373,-0.098343775,-0.256198347,-0.209349781,-0.975000024,10.6875,13.77499962,12,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,0,4301,2,4302,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,45,-1024,-45,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53038833,-80.57748833,836083,212526.4063,13.00961018,-14.95554161,-73.29620361,-0.258778334,-0.041117508,-0.243075684,-0.975000024,10.6875,13.76944447,12,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,0,4301,2,4302,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,45,-1024,-45,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53041,-80.57748333,836606,212526.9063,9.620427132,-14.3624239,-74.33538818,-0.136884779,0.260409355,-0.099216849,-0.629992723,11.1875,13.5666666,12,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,0,4301,2,4302,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,45,-1024,-45,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53043333,-80.57747667,837119,212527.5,9.268244743,-9.442316055,-74.50537872,0.052434284,0.366023391,-0.058606505,-0.31501466,11.1875,13.3166666,11,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,0,4301,2,4302,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,45,-1024,-45,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53046667,-80.57746833,837119,212527.5,10.81958961,-6.027289867,-73.0732193,0.208875149,0.045709472,0.079432353,-0.31501466,11.1875,13.28055573,11,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,0,4301,2,4302,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,45,-1024,-45,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53049167,-80.57746167,837649,212528,12.74108124,-3.056422234,-69.76004028,0.210441798,-0.045269191,0.117714405,-0.675000012,11.1875,13.24444485,10,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,0,4301,2,4302,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,45,-1024,-45,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53051333,-80.57745667,838168,212528.5938,13.40199471,-2.678527594,-66.75817871,0.04571487,-0.017426515,0.1533418,-0.72000736,10.375,13.25,10,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,0,4301,2,4302,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,45,-1024,-45,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53054833,-80.57744833,838657,212529.0938,12.29209709,-2.419711351,-63.84960175,-0.04558149,-0.176271543,0.104382716,-0.645007372,10.375,13.14999962,11,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,0,4301,2,4302,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,45,-1024,-45,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53057167,-80.57744333,838657,212529.0938,10.3164854,-5.74794817,-62.14706039,-0.079464719,-0.381873935,0.03386132,-0.645007372,10.375,13.08888912,11,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,0,4301,2,4302,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,45,-1024,-45,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53059333,-80.57743667,839162,212529.5938,8.662427902,-10.40255451,-60.31764221,-0.116760939,-0.545332551,0.022296239,-0.854992688,10.375,12.83611107,12,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,0,4301,2,4302,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,45,-1024,-45,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53062833,-80.57742667,839162,212529.5938,6.719864368,-15.36220837,-57.39253235,-0.069198832,-0.322688282,-0.025470283,-0.854992688,10.375,12.80277824,12,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4300,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53065167,-80.57742,839162,212529.5938,6.815210819,-20.1594944,-56.80274582,0.000397004,-0.246021941,-0.055931751,-0.854992688,10.8125,12.77499962,12,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4300,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53067333,-80.57741333,839675,212530.0938,7.208104134,-19.89110184,-57.96201324,0.133157834,0.159004912,-0.159247607,-0.854992688,10.8125,12.76666641,12,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4300,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53070833,-80.57740333,840193,212530.7031,7.925732136,-17.3374939,-61.21250534,0.273493081,0.287250727,-0.291531712,-0.825000048,10.8125,12.75833321,11,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4300,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53073167,-80.57739667,840692,212531.2031,8.810515404,-16.41135597,-66.40719604,0.142450288,-0.120314434,-0.450288534,-0.629992723,10.8125,12.73611069,11,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4300,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.530755,-80.57739333,840692,212531.2031,7.313167572,-16.93712807,-70.23165894,-0.10610915,0.025416629,-0.208014086,-0.629992723,9.25,12.27777767,9,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4300,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53077667,-80.57739,841200,212531.7031,6.363857269,-14.61889172,-70.37904358,-0.052825324,0.386926472,0.027065411,-0.945007384,9.25,11.94444466,7,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4300,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53079833,-80.57738667,841200,212531.7031,4.803474903,-7.941060066,-69.48248291,-0.059582077,0.622302175,0.041697435,-0.945007384,9.25,12.03611088,4,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4300,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53083167,-80.577385,841200,212531.7031,3.822927475,1.028339028,-70.26863861,0.056630012,0.615464985,-0.065312602,-0.945007384,9.25,11.89444447,3,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4300,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53085333,-80.577385,841700,212532.2031,4.198993683,5.490461826,-71.51483917,0.232203007,-0.006786367,0.042684257,-0.990014672,10.5625,11.67777824,0,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4300,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.530885,-80.577385,841700,212532.2031,4.887006283,4.429086685,-70.0174408,0.146798819,-0.202213496,0.216240466,-0.990014672,10.5625,11.63055515,0,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4300,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53090667,-80.57738667,842218,212532.7969,4.373139381,2.671131372,-67.04071045,-0.027477443,-0.075039439,0.338023365,-0.825000048,10.5625,11.5583334,0,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4300,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53093833,-80.57738667,842732,212533.2969,2.304891348,-0.559428155,-63.54404068,-0.137555867,-0.31093058,0.281963944,-1.020007372,10.5625,11.52777767,0,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4300,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53096,-80.57738833,843235,212533.7969,-0.735160232,-3.804135561,-60.76851654,-0.282427549,-0.106854774,0.083894126,-0.629992723,10.5,11.48611069,0,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4300,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53098,-80.57738667,843235,212533.7969,-4.280357361,-6.124867916,-58.49314117,-0.51461035,-0.208427474,0.129531592,-0.629992723,10.5,11.34166622,0,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4300,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53101167,-80.577385,843739,212534.2969,-8.708862305,-12.60397911,-55.03419113,-0.368067205,-0.411857545,0.151221022,-0.765014708,10.5,11.33888912,1,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4300,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53103333,-80.57738333,843739,212534.2969,-11.06550026,-19.24913597,-52.41970444,-0.004996479,-0.622873008,0.135407642,-0.765014708,10.5,11.50833321,1,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4300,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53105667,-80.57738,844252,212534.9063,-11.64195156,-25.11022186,-50.82463837,-0.009685885,0.220409289,0.044808928,-1.034985423,10.5,12.01111126,1,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4300,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.531095,-80.57737667,844786,212535.4063,-8.492251396,-20.58908081,-52.80970001,0.634819627,0.359751254,-0.044962168,-0.584985375,9.625,12.55000019,1,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4300,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53112,-80.577375,845268,212535.9063,-1.081654906,-12.77088547,-58.10619354,0.533719242,0.388455987,-0.329020947,-0.945007384,9.625,13.29444408,0,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4300,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53116167,-80.577375,845268,212535.9063,4.521212101,-10.10995674,-61.90345001,0.41447264,0.243760616,-0.064844467,-0.945007384,9.625,13.79166698,0,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4300,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53119,-80.57737667,845268,212535.9063,6.156229496,-12.08967018,-62.85953903,-0.005376825,-0.177364632,0.099778339,-0.945007384,9.625,14.25,0,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4301,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53121833,-80.57737667,845268,212535.9063,3.59968996,-14.89634991,-60.75043106,-0.135276735,-0.492222905,0.180866107,-0.945007384,10.125,14.69444466,0,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4301,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53124667,-80.57737833,845776,212536.4063,0.416651189,-19.79257774,-60.25288773,-0.129320741,-0.387196958,-0.022664964,-0.554992676,10.125,14.96666622,0,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4301,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53129,-80.57738167,845776,212536.4063,-2.281084776,-23.73442459,-61.01086044,0.040787533,-0.351465791,-0.113603361,-0.554992676,10.125,14.95555592,0,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4301,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
43.53131833,-80.577385,846302,212537,-3.337546587,-27.8349514,-64.00940704,0.212781027,-0.33607614,-0.084276877,-0.825000048,10.125,15.03333378,350,0,0,60,0,-3072,3,4.800000191,3.5,1.600000024,3.5,1,0,4301,0,4301,2,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,44,-1024,-44,0,175,-50,0,0,0,0,0,0,2,3,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,1034,3,0,0,40
